id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,update_dttm,name,artist,album_img,preview_url
0WwLkbYBjwPYoEKegzOYVu,0.596,0.594,1,-6.641,1,0.035,0.564,0.0,0.151,0.489,144.994,238673,4,2021-11-20 10:26:23.402031,Rapsodi,JKT48,https://i.scdn.co/image/ab67616d0000b2736ef9380438e7cc9f666e0ce8,https://p.scdn.co/mp3-preview/57831b804ba5dacae37c5342253c9aa27dee1cb7?cid=92635a7f55d045ebb6fb8dee4927d449
42si4ikg5dh732gPuQ0xHb,0.638,0.713,2,-6.181,0,0.0336,0.156,8.72e-06,0.261,0.442,118.042,310813,4,2021-11-20 10:26:23.402031,C.H.R.I.S.Y.E.,Diskoria,https://i.scdn.co/image/ab67616d0000b2738d4c74b4164f0ea7e4006a99,https://p.scdn.co/mp3-preview/44e53f0159187524468094f59cf56206aa8f2e93?cid=92635a7f55d045ebb6fb8dee4927d449
51lPx6ZCSalL2kvSrDUyJc,0.542,0.131,7,-14.104,1,0.0316,0.983,0.00544,0.156,0.319,136.161,190013,4,2021-11-20 10:26:23.402031,You're Gonna Live Forever in Me,John Mayer,https://i.scdn.co/image/ab67616d0000b273c6bfaf942ed981d5c4c922e4,https://p.scdn.co/mp3-preview/64f7873356a3300cba479ba6e10deea5915b23ae?cid=92635a7f55d045ebb6fb8dee4927d449
3dbLT62Cvs46Ju7a8gpr36,0.727,0.879,9,-1.167,1,0.129,0.124,1.17e-05,0.244,0.671,146.959,238144,4,2021-11-20 10:26:23.402031,Savage,aespa,https://i.scdn.co/image/ab67616d0000b273d8cc2281fcd4519ca020926b,https://p.scdn.co/mp3-preview/ae3ff03f8e8f22f36988226a833cc472b2fbf254?cid=92635a7f55d045ebb6fb8dee4927d449
5eXBXreN3d1zdj6Sa8dS0u,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,187585,4,2021-11-20 10:26:23.402031,Permission to Dance,BTS,https://i.scdn.co/image/ab67616d0000b273db49bb80a6398e02037ffa39,https://p.scdn.co/mp3-preview/bd13ce9878c8d1e463494ea24d62e0f37ad035f4?cid=92635a7f55d045ebb6fb8dee4927d449
4GfK1qOF3uBWidbPlTCQRL,0.534,0.462,6,-9.383,1,0.0326,0.573,5.59e-06,0.0974,0.519,88.046,214567,4,2021-11-20 10:26:23.402031,Monokrom,Tulus,https://i.scdn.co/image/ab67616d0000b27371c65edbeed32af70b900637,https://p.scdn.co/mp3-preview/d42e2fb4eb4bb83acf78af776bf9ff3d7772d85c?cid=92635a7f55d045ebb6fb8dee4927d449
56Uibq6ur2xwUpSd9biBH1,0.476,0.563,9,-5.528,1,0.0285,0.657,0.0,0.0861,0.201,143.909,288333,4,2021-11-20 10:26:23.402031,Belum Siap Kehilangan,Stevan Pasaribu,https://i.scdn.co/image/ab67616d0000b273d276807ae9c7e6d0d987331e,https://p.scdn.co/mp3-preview/19dac9ba0a54c88ac532771828bea60cb81478f8?cid=92635a7f55d045ebb6fb8dee4927d449
0Z54rUZ81Vn0qphFR3jXUb,0.602,0.735,7,-5.487,1,0.0302,0.331,1.51e-05,0.118,0.457,124.972,305213,4,2021-11-20 10:26:23.402031,Mendung Tanpo Udan,Ndarboy Genk,https://i.scdn.co/image/ab67616d0000b273b02be9a592965d4e8ba182cb,https://p.scdn.co/mp3-preview/f2f6aaefc4073d86f5e32ada86bff9ca7cca02bb?cid=92635a7f55d045ebb6fb8dee4927d449
2MJz8BxxMsERULatmBikDH,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4,2021-11-20 10:26:23.402031,At My Worst,Pink Sweat$,https://i.scdn.co/image/ab67616d0000b27375af9fb0fa8dc8f3adef6905,https://p.scdn.co/mp3-preview/9ed8e8ad154760efb7bebbc2e5f6ebc8972d6e1f?cid=92635a7f55d045ebb6fb8dee4927d449
59c0HrzmHfyQs6LgDw5cHe,0.759,0.886,1,-3.067,1,0.187,0.0103,2.04e-05,0.342,0.489,102.065,191462,4,2021-11-20 10:26:23.402031,LOCO,ITZY,https://i.scdn.co/image/ab67616d0000b27395a4e4b9d3bd90227250c0d8,https://p.scdn.co/mp3-preview/c0c849aca732581b8323ebff6737bdbf296bc8d1?cid=92635a7f55d045ebb6fb8dee4927d449
2dWNKXTs5z7Iu1g0kYh4Xe,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,148960,4,2021-11-20 10:26:23.402031,My Heart Goes (La Di Da) (feat. Topic),Becky Hill,https://i.scdn.co/image/ab67616d0000b273afeb6f4556e7125e4272780f,
48USW4aYqrylYWJmFPbC8A,0.68,0.553,0,-7.116,1,0.042,0.409,0.0,0.0847,0.352,99.999,198221,4,2021-11-20 10:26:23.402031,Better Days,Dermot Kennedy,https://i.scdn.co/image/ab67616d0000b27352e179688ffc8da49e081bad,
7zx1i0jGcFwMBurajgKlO7,0.812,0.634,8,-4.96,1,0.163,0.0564,0.0,0.276,0.463,124.074,174194,4,2021-11-20 10:26:23.402031,Black Magic,Jonasu,https://i.scdn.co/image/ab67616d0000b2732d846760757868b00e08dae1,
5krhFNgUcYHwXlNPJJYzFM,0.812,0.796,8,-10.548,1,0.0356,0.00826,0.921,0.365,0.961,125.976,249679,4,2021-11-20 10:26:23.402031,Tell Me Something Good,Ewan McVicar,https://i.scdn.co/image/ab67616d0000b2731cba1a9ec4bada4f27905dd1,https://p.scdn.co/mp3-preview/ba1b47620f674a1aea5bd50b20746c14178e8cc0?cid=92635a7f55d045ebb6fb8dee4927d449
2prnn41CblB8B4yWACDljP,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4,2021-11-20 10:26:23.402031,Love Tonight - David Guetta Remix Edit,Shouse,https://i.scdn.co/image/ab67616d0000b27328eec1bed4fe754299ea1e96,https://p.scdn.co/mp3-preview/f389e40e071330c9b46f63eb7b0f6ed186f6486c?cid=92635a7f55d045ebb6fb8dee4927d449
1olCzMxaeiQKNO64ssWVGr,0.814,0.874,6,-5.316,1,0.0425,0.000222,0.522,0.276,0.434,123.992,161041,4,2021-11-20 10:26:23.402031,Talk About,Rain Radio,https://i.scdn.co/image/ab67616d0000b2736a9e5b5a54446aa89b7a9148,
6rbusyA3DqbX30SLn7aofn,0.56,0.763,0,-4.159,1,0.105,0.409,0.0,0.122,0.346,91.058,158540,4,2021-11-20 10:26:23.402031,24/5,Mimi Webb,https://i.scdn.co/image/ab67616d0000b273bd4ea6d1e0735428e4bc8911,https://p.scdn.co/mp3-preview/fd8265794d0c252362e4d5b0134e41261ea37c75?cid=92635a7f55d045ebb6fb8dee4927d449
5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,183726,4,2021-11-20 10:26:23.402031,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,https://i.scdn.co/image/ab67616d0000b2731fcd19d56ad06561b76c1665,https://p.scdn.co/mp3-preview/d2a13788851a9ce6bef58c7c1175eaf112ff8715?cid=92635a7f55d045ebb6fb8dee4927d449
43CHdbHYdcbUWP10UFKyZ7,0.572,0.833,8,-5.291,0,0.0754,0.014,5.77e-05,0.129,0.588,158.104,177173,4,2021-11-20 10:26:23.402031,Giants,Dermot Kennedy,https://i.scdn.co/image/ab67616d0000b273ba3249d8dbaaf029ad8c86bb,
0MWiSBKm8Avs8iDIxcertp,0.638,0.878,5,-3.639,0,0.0484,0.0151,0.000223,0.308,0.481,103.948,176800,4,2021-11-20 10:26:23.402031,Kiss My (Uh Oh),Anne-Marie,https://i.scdn.co/image/ab67616d0000b2736c46dd6e21c778948898c2c5,https://p.scdn.co/mp3-preview/bd21c40358fcab0890fae68450112bf69ddcd3d2?cid=92635a7f55d045ebb6fb8dee4927d449
7j4OmvkjRz0PrjFADlHfQx,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,4,2021-11-20 10:26:23.402031,Set Fire to the Rain,Adele,https://i.scdn.co/image/ab67616d0000b273cfdf2fb7598a18397869e96f,https://p.scdn.co/mp3-preview/96a6916345c00becc9b5ffcd841323ce609eb3e3?cid=92635a7f55d045ebb6fb8dee4927d449
2zBDKzqa6sdxeI0fC6OWIC,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,178157,4,2021-11-20 10:26:23.402031,Fly Away,Tones And I,https://i.scdn.co/image/ab67616d0000b2735d82973c30d736b1152a6e36,https://p.scdn.co/mp3-preview/7315d9b3a9e99af094fc161745f01a886c300d9a?cid=92635a7f55d045ebb6fb8dee4927d449
273QnyCvJB65rScHJ1nPZb,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,212040,3,2021-11-20 10:26:23.402031,Make You Feel My Love,Adele,https://i.scdn.co/image/ab67616d0000b273053ebf784f661f3d18b96abc,https://p.scdn.co/mp3-preview/2add0ce5d920bcd3166437d14db34bc42768fa44?cid=92635a7f55d045ebb6fb8dee4927d449
0Z5ok0QLLttAKsujOZYOXf,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,210507,4,2021-11-20 10:26:23.402031,Chasing Pavements,Adele,https://i.scdn.co/image/ab67616d0000b273053ebf784f661f3d18b96abc,https://p.scdn.co/mp3-preview/1d59dc38edcaa1b87566b002bf17b7c284b222cc?cid=92635a7f55d045ebb6fb8dee4927d449
2liUMhNvpAxRNVAGnz8jNJ,0.847,0.584,9,-6.289,0,0.0458,0.113,0.0103,0.0673,0.596,140.011,200143,4,2021-11-20 10:26:23.402031,אפס מאמץ,Static & Ben El,https://i.scdn.co/image/ab67616d0000b273f4928e0f0ed9fc9598c454c4,https://p.scdn.co/mp3-preview/d27f8a39137eaa4c78277fc05f53d1120f35671d?cid=92635a7f55d045ebb6fb8dee4927d449
6jMCb4UpIBjmiKf6EwVK8u,0.903,0.465,2,-9.638,0,0.126,0.101,1.18e-05,0.109,0.27,119.981,177875,4,2021-11-20 10:26:23.402031,חצי דפוק,Omer Adam,https://i.scdn.co/image/ab67616d0000b273c85132df623905cbeda4f310,https://p.scdn.co/mp3-preview/87335e12b08f841ce06b6e7f14d9b982df36645d?cid=92635a7f55d045ebb6fb8dee4927d449
7lwBfnN8IVlP6WW702pGH0,0.408,0.416,2,-11.787,0,0.0528,0.335,0.00015,0.238,0.337,181.793,361978,3,2021-11-20 10:26:23.402031,סחרחורת & בדד,Omer Adam,https://i.scdn.co/image/ab67616d0000b273b4b8d849d1c31ef62cbd274b,https://p.scdn.co/mp3-preview/b1483e7d68d5b6226bd2fef254f265c0d8679381?cid=92635a7f55d045ebb6fb8dee4927d449
26ffnwQVV4votOweWSwpeN,0.696,0.797,6,-6.031,0,0.0696,0.0251,0.0,0.105,0.454,107.925,213333,4,2021-11-20 10:26:23.402031,הולכת איתך,Narkis,https://i.scdn.co/image/ab67616d0000b2734abe6d2dae741946b9f264c2,https://p.scdn.co/mp3-preview/1a74d01c63632564a580635a50116c4ffb4433f7?cid=92635a7f55d045ebb6fb8dee4927d449
7qCwgzeZQbNp6VHt9wz8i7,0.687,0.894,0,-3.436,1,0.172,0.146,0.0,0.082,0.552,150.074,171200,4,2021-11-20 10:26:23.402031,מגבת באוויר,NOROZ,https://i.scdn.co/image/ab67616d0000b2733207eb3e9247c0a058448342,https://p.scdn.co/mp3-preview/76f34f7dd335df3a1bb032ca06a0810d5df46744?cid=92635a7f55d045ebb6fb8dee4927d449
3A9gSVar0MgHpO86WXeSW9,0.712,0.533,3,-10.301,1,0.0417,0.369,0.0,0.099,0.318,125.09,161485,4,2021-11-20 10:26:23.402031,הטעות הכי יפה,Itay Levi,https://i.scdn.co/image/ab67616d0000b273ea72274a6f696bdb623e8464,https://p.scdn.co/mp3-preview/2b175de8d2edb9383d088da556f67b0b926a7a15?cid=92635a7f55d045ebb6fb8dee4927d449
7kJ3RSCzrosxxkNgJtQ53v,0.671,0.472,8,-7.898,0,0.0344,0.875,0.0,0.124,0.663,139.748,197500,4,2021-11-20 10:26:23.402031,גדל לי קצת זקן,Eden Hason,https://i.scdn.co/image/ab67616d0000b27307e320d392b48d5f3476c4a9,https://p.scdn.co/mp3-preview/1cd4daf53a2da7b76b15596bf95f25cfb2fe7d44?cid=92635a7f55d045ebb6fb8dee4927d449
74pfNNxGlwSyokwtqxHcDa,0.585,0.394,6,-9.016,0,0.0321,0.676,0.0,0.119,0.345,84.018,212963,4,2021-11-20 10:26:23.402031,שקיעות אדומות,Eden Hason,https://i.scdn.co/image/ab67616d0000b27353895757246ae400e946774f,https://p.scdn.co/mp3-preview/3f42fc990c7c59fdfc32b7508c0716c7a39cb4fa?cid=92635a7f55d045ebb6fb8dee4927d449
1E1Og0jq52jXydahltegOO,0.731,0.664,5,-3.859,0,0.0581,0.0339,0.000608,0.212,0.32,82.054,143005,4,2021-11-20 10:26:23.402031,Bad Little Thing,Noa Kirel,https://i.scdn.co/image/ab67616d0000b273a551c28ae142f7c68420b6d4,
7KEV5U9ypvDMLXGXyggnlQ,0.411,0.394,5,-9.449,0,0.0366,0.611,0.0,0.111,0.36,173.734,186897,4,2021-11-20 10:26:23.402031,מבטיח,Eden Hason,https://i.scdn.co/image/ab67616d0000b273158bd523cc3a26f05584abc2,https://p.scdn.co/mp3-preview/08dcacea37630f5e872dbfc4ac5a3e4cb713eb6f?cid=92635a7f55d045ebb6fb8dee4927d449
3Yh0Yna6sNu4anb3xF9vow,0.852,0.803,9,-3.842,0,0.0615,0.0405,1.07e-05,0.0811,0.558,97.999,168980,4,2021-11-20 10:26:23.402031,Dale Mami,Omer Adam,https://i.scdn.co/image/ab67616d0000b2739e3283c418879d465e39c5c9,https://p.scdn.co/mp3-preview/24728764d5aae83ecf31db50391e62ed8d75cf05?cid=92635a7f55d045ebb6fb8dee4927d449
3yyHRwblo5kk0fH9pfMP6M,0.565,0.59,1,-5.73,0,0.0838,0.402,0.0,0.265,0.272,108.111,151968,1,2021-11-20 10:26:23.402031,ביחד,Marina Maximilian,https://i.scdn.co/image/ab67616d0000b2734533b9acd785c3a1ee373a25,https://p.scdn.co/mp3-preview/078b198a409b06767f6835d96c5f49e624d42991?cid=92635a7f55d045ebb6fb8dee4927d449
16tcNezkJ5VETVDVC4m7gj,0.558,0.9,1,-4.78,1,0.0387,0.000128,0.00122,0.0421,0.966,144.973,180000,4,2021-11-20 10:26:23.402031,לא להיות לבד,Mergui,https://i.scdn.co/image/ab67616d0000b2730e512e9eadc09fa7881520d7,
66iaD8MCoVnBtqUhuzdglT,0.778,0.577,5,-6.766,0,0.173,0.104,2.97e-06,0.122,0.361,99.05,169848,4,2021-11-20 10:26:23.402031,בית משוגעים,Ran Danker,https://i.scdn.co/image/ab67616d0000b27331b3c4c484e73c9678163aca,https://p.scdn.co/mp3-preview/83527d3dc0993fa6e30295901617bf6ab0441a70?cid=92635a7f55d045ebb6fb8dee4927d449
2mGGqzRrPOYhgv4MSG6Fhq,0.438,0.521,9,-8.599,0,0.261,0.168,0.0,0.145,0.237,94.954,204000,4,2021-11-20 10:26:23.402031,‏קורבן,Ravid Plotnik,https://i.scdn.co/image/ab67616d0000b273dd4bbb94d87480587d778eb5,https://p.scdn.co/mp3-preview/7a325be613c0f88706a14bb667c84d76e1e3882c?cid=92635a7f55d045ebb6fb8dee4927d449
4JSUFLR3Uo7FPCfNDRxIrx,0.73,0.37,8,-9.476,1,0.0615,0.137,6.25e-06,0.0855,0.458,80.012,181920,4,2021-11-20 10:26:23.402031,ברחובות של תל אביב,Eden Ben Zaken,https://i.scdn.co/image/ab67616d0000b27352fa419886dfdd63b469f237,https://p.scdn.co/mp3-preview/c7fb7756acbaf081c9da014d6edd04c743d568c8?cid=92635a7f55d045ebb6fb8dee4927d449
2e33MYvTvmpUPTgOZJbRHf,0.639,0.408,4,-9.733,1,0.0628,0.198,0.0,0.11,0.282,129.988,200000,4,2021-11-20 10:26:23.402031,זוגות כאלה,Osher Cohen,https://i.scdn.co/image/ab67616d0000b2734887fa9a2ab65bad5a86992c,https://p.scdn.co/mp3-preview/38978160387feee0637e6f8d5c8a7be23e5a91ba?cid=92635a7f55d045ebb6fb8dee4927d449
4Ow0gCGxYfOcyiCuZOt9mp,0.697,0.777,7,-3.472,0,0.0834,0.0107,0.0,0.097,0.555,103.996,151442,4,2021-11-20 10:26:23.402031,שבוע טוב,Avraham Tal,https://i.scdn.co/image/ab67616d0000b2732dde72b9efbdc93c1cdca9b9,https://p.scdn.co/mp3-preview/d887ba75dd9ef2865eec859373b97daca52bd208?cid=92635a7f55d045ebb6fb8dee4927d449
6hGTOtfKYnhSGWNfyCNPw0,0.546,0.609,2,-5.711,1,0.0632,0.102,3.21e-05,0.0778,0.378,115.034,198000,4,2021-11-20 10:26:23.402031,אנג'ל,Mergui,https://i.scdn.co/image/ab67616d0000b2730e512e9eadc09fa7881520d7,
7hYZJ0COHvJxMx6tBSJ1T6,0.777,0.692,1,-5.814,1,0.068,0.0286,2.22e-05,0.082,0.627,123.03,203049,4,2021-11-20 10:26:23.402031,טרילילי טרללה,Noa Kirel,https://i.scdn.co/image/ab67616d0000b2737679af77950b0fa10336b443,https://p.scdn.co/mp3-preview/405be7e42d3ec0c38a3fe6ef7c1b99a95f469b82?cid=92635a7f55d045ebb6fb8dee4927d449
39R36zC5ysSRIrneGDGhYa,0.912,0.417,1,-10.869,1,0.271,0.0579,0.00607,0.139,0.181,102.037,142941,4,2021-11-20 10:26:23.402031,ממתק,Eden Ben Zaken,https://i.scdn.co/image/ab67616d0000b273063d602f2f16d104eb6b3c08,https://p.scdn.co/mp3-preview/7cb41f5505cd80d47f548692b0f54ca6a8438b58?cid=92635a7f55d045ebb6fb8dee4927d449
1XuxoHDc7mFeyhaDcgjYST,0.546,0.374,9,-8.108,0,0.0805,0.535,6.5e-05,0.112,0.206,187.776,204982,4,2021-11-20 10:26:23.402031,מחילה,Jasmin Moallem,https://i.scdn.co/image/ab67616d0000b273186aff41198f660e0aba58cb,https://p.scdn.co/mp3-preview/6f6a9eb3f9ce61c43cc5af59fd311d8205b78192?cid=92635a7f55d045ebb6fb8dee4927d449
6sADtPKtORAMZP3GQhOsHv,0.773,0.538,11,-6.298,0,0.036,0.541,4.45e-05,0.188,0.676,127.967,199710,4,2021-11-20 10:26:23.402031,סיבת הסיבות,Ishay Ribo,https://i.scdn.co/image/ab67616d0000b273220661c892c2cc56534f2632,https://p.scdn.co/mp3-preview/bb94f94609aeb6bee95e0b2b6d441fa4d7d00a70?cid=92635a7f55d045ebb6fb8dee4927d449
4qAHhdpiGcbzqwjqmwuXwj,0.59,0.377,2,-7.987,1,0.0287,0.413,0.0,0.101,0.374,73.99,201190,4,2021-11-20 10:26:23.402031,רסיסים,Raviv Kaner,https://i.scdn.co/image/ab67616d0000b273d19e5041ff6ea92e4b730484,https://p.scdn.co/mp3-preview/5a6e32c973175e7df7a950f055bdd23af50ce765?cid=92635a7f55d045ebb6fb8dee4927d449
4NBMvQX5yM05Mgznqw0zXR,0.785,0.672,1,-6.548,0,0.201,0.136,0.0,0.217,0.595,92.088,212800,4,2021-11-20 10:26:23.402031,קוקוריקו (אל תדליקו אותי),Ravid Plotnik,https://i.scdn.co/image/ab67616d0000b273dd4bbb94d87480587d778eb5,https://p.scdn.co/mp3-preview/b6429a32814b78a062236ba18fa56e206df6cbbb?cid=92635a7f55d045ebb6fb8dee4927d449
0Cq5UOSrvfzJN5pUWx8Prb,0.814,0.644,7,-6.612,1,0.166,0.0276,2.9e-05,0.356,0.851,114.981,172025,4,2021-11-20 10:26:23.402031,השמלה החדשה שלי,Ran Danker,https://i.scdn.co/image/ab67616d0000b2731e0d8301912ff99afe82883d,https://p.scdn.co/mp3-preview/25f2d9e952c4dd48168cb6085186fd0330fcc10c?cid=92635a7f55d045ebb6fb8dee4927d449
3WMH1bPflGgzFjfuI4FYe2,0.57,0.396,7,-12.122,1,0.0324,0.515,0.0,0.113,0.167,90.016,179860,4,2021-11-20 10:26:23.402031,נשלים את הכל,Raviv Kaner,https://i.scdn.co/image/ab67616d0000b27336b358339ee409fb343cc438,https://p.scdn.co/mp3-preview/43c11bf9f47631096977e484f23d67f002c843b0?cid=92635a7f55d045ebb6fb8dee4927d449
4Um5WE9dGmQSulELens2Cu,0.696,0.764,9,-6.038,0,0.0379,0.0141,9.34e-05,0.0721,0.498,117.982,138760,4,2021-11-20 10:26:23.402031,Alien,Dennis Lloyd,https://i.scdn.co/image/ab67616d0000b273af6607c2a1979bc9e0868a4a,https://p.scdn.co/mp3-preview/ba711f934fdfc93ded59806427df63640986028e?cid=92635a7f55d045ebb6fb8dee4927d449
5gZHvM9bgp1bZP7bnatmXd,0.734,0.499,3,-10.062,0,0.24,0.0213,0.0,0.0687,0.579,103.997,198131,4,2021-11-20 10:26:23.402031,בלילה,Moti Taka,https://i.scdn.co/image/ab67616d0000b2732a5e43ba01ab5da369c1233e,https://p.scdn.co/mp3-preview/f1d01829f099cd8e80225d2312f712a039584fc5?cid=92635a7f55d045ebb6fb8dee4927d449
0FQ7tcdBk5d9s7juYV2QQj,0.681,0.691,1,-5.31,0,0.0604,0.397,0.0,0.107,0.787,127.002,204521,4,2021-11-20 10:26:23.402031,מדליקה לי הכל,Eden Hason,https://i.scdn.co/image/ab67616d0000b27301572c3ccd9aaf72fba04032,https://p.scdn.co/mp3-preview/7f3e42234fdb01a104909220a5e6a54236b8323d?cid=92635a7f55d045ebb6fb8dee4927d449
7h9XW2kUG2AUmfrQFDUbnP,0.725,0.556,4,-6.295,0,0.031,0.455,0.0,0.219,0.688,105.026,235740,4,2021-11-20 10:26:23.402031,מקום לשנינו – A place for both of us,Idan Amedi,https://i.scdn.co/image/ab67616d0000b273e4c620fdad6432d72db3cf16,https://p.scdn.co/mp3-preview/bb36fa5ba03cfd0949bd9ba83c26bb5d20680c73?cid=92635a7f55d045ebb6fb8dee4927d449
6yaNNYWPjkWHbh1jADEyJO,0.816,0.711,7,-4.45,0,0.121,0.0614,0.0,0.103,0.775,140.062,170018,4,2021-11-20 10:26:23.402031,KUMITE,Salmo,https://i.scdn.co/image/ab67616d0000b273a42e0e7cc54d408b719d6c79,https://p.scdn.co/mp3-preview/91b5cbc3a5f98aa257aef1944664a46c86d06474?cid=92635a7f55d045ebb6fb8dee4927d449
5VSmYYZYuSCSlOweGMpM1A,0.766,0.667,10,-4.668,0,0.053,0.522,0.0,0.0838,0.52,128.62,174364,4,2021-11-20 10:26:23.402031,m%n,tha Supreme,https://i.scdn.co/image/ab67616d0000b273231fa294f2b42ca489a4a524,https://p.scdn.co/mp3-preview/dc297d8b5c5e4946380b0408896e083aa9ebc67d?cid=92635a7f55d045ebb6fb8dee4927d449
1x3Qb8np6S1UvpSLthwEJN,0.477,0.844,11,-4.87,1,0.0458,0.00273,0.0,0.137,0.203,169.941,220235,4,2021-11-20 10:26:23.402031,MI FAI IMPAZZIRE,BLANCO,https://i.scdn.co/image/ab67616d0000b27335d5abb6caff233c270d2d0c,
2tIyoiGw4F82z2C8zb7eZB,0.81,0.649,1,-6.11,0,0.0837,0.332,0.0,0.106,0.393,123.009,211499,4,2021-11-20 10:26:23.402031,TU MI HAI CAPITO (feat. Sfera Ebbasta),Madame,https://i.scdn.co/image/ab67616d0000b2733ccb55cd765166e424ca0540,
0BeXxjO6mgLDzg4xA6UheO,0.688,0.442,9,-5.611,1,0.0354,0.921,0.0,0.366,0.252,116.463,206379,4,2021-11-20 10:26:23.402031,Blu Celeste,BLANCO,https://i.scdn.co/image/ab67616d0000b2735880f9b11a2e6289f9db78d5,
1PWOkqMORYdGa0OEh2GaXM,0.599,0.79,6,-3.242,1,0.0422,0.359,0.0,0.105,0.693,75.004,176400,4,2021-11-20 10:26:23.402031,Notti In Bianco,BLANCO,https://i.scdn.co/image/ab67616d0000b2735880f9b11a2e6289f9db78d5,
40zkeKA3HRN8Nzo6kbNOCp,0.566,0.938,9,-4.387,1,0.0709,0.0136,0.0,0.1,0.753,143.126,156084,4,2021-11-20 10:26:23.402031,Paraocchi,BLANCO,https://i.scdn.co/image/ab67616d0000b2735880f9b11a2e6289f9db78d5,
0bKDQionn4VKcgNKbs4SWX,0.546,0.652,0,-3.852,1,0.0339,0.451,0.0,0.123,0.378,139.875,236417,4,2021-11-20 10:26:23.402031,Pastello Bianco,Pinguini Tattici Nucleari,https://i.scdn.co/image/ab67616d0000b27399db4ee49d361f876e0a7f14,https://p.scdn.co/mp3-preview/a661980e09fb07cfce7054f2923a7fcc04991928?cid=92635a7f55d045ebb6fb8dee4927d449
3fxSSvnUS7ALxmhOckb7t6,0.68,0.76,1,-4.866,0,0.0556,0.233,0.0,0.13,0.709,82.54,176773,4,2021-11-20 10:26:23.402031,NUOVO RANGE (con SFERA EBBASTA),Rkomi,https://i.scdn.co/image/ab67616d0000b27339d31d6a9fc1f9301b5db850,
1ktyKCzfI8hooCJP3X2yP5,0.409,0.647,10,-7.698,1,0.212,0.303,0.0,0.332,0.523,196.426,215517,4,2021-11-20 10:26:23.402031,uNa DiReZioNe giUsTa,yungest Moonstar,https://i.scdn.co/image/ab67616d0000b2738c00ce72cafccefd8c005399,https://p.scdn.co/mp3-preview/0d4077a78f7ee39ec88ef34490b6b951dcbbe6c0?cid=92635a7f55d045ebb6fb8dee4927d449
1D7sdScaOxtmb0lInM90SN,0.758,0.582,5,-5.433,0,0.04,0.0734,1.88e-06,0.295,0.463,143.887,189125,4,2021-11-20 10:26:23.402031,UHLALA,Sfera Ebbasta,https://i.scdn.co/image/ab67616d0000b273fcea903d2a115669ab85b19e,
2KdcUxAJWAARnGTWmSWxwu,0.476,0.711,2,-5.769,1,0.0336,0.00721,1.81e-06,0.0842,0.756,185.996,180343,4,2021-11-20 10:26:23.402031,Quanto ti vorrei,chiello,https://i.scdn.co/image/ab67616d0000b273c22a96fc73d7398636ef42e9,
7l87A53SidoE3XQ1aaG7Qt,0.646,0.785,11,-4.466,0,0.0604,0.384,0.0,0.0834,0.344,139.909,238547,4,2021-11-20 10:26:23.402031,Niente,Ultimo,https://i.scdn.co/image/ab67616d0000b2736e8ceba9722c6903bd4ef187,https://p.scdn.co/mp3-preview/1a0f5f2cc31329c23b09819c683848f0e8d92d78?cid=92635a7f55d045ebb6fb8dee4927d449
1LNWoDTDsfIt9I4WM68xEa,0.712,0.567,3,-5.244,1,0.0779,0.494,0.0,0.107,0.589,143.818,150104,4,2021-11-20 10:26:23.402031,Quello che fa male,LDA,https://i.scdn.co/image/ab67616d0000b2739958929d210a1df0d6f79ddb,https://p.scdn.co/mp3-preview/7409e73dc9208b88474bcf4584e77f2c3bc73a37?cid=92635a7f55d045ebb6fb8dee4927d449
43mGIsFZwISk1WWTcAK728,0.656,0.796,11,-4.294,0,0.0437,0.222,0.0,0.36,0.699,95.009,221020,4,2021-11-20 10:26:23.402031,PARTIRE DA TE,Rkomi,https://i.scdn.co/image/ab67616d0000b27339d31d6a9fc1f9301b5db850,
7HmgMA9PqikUtSG4eusHy2,0.737,0.435,1,-7.301,0,0.0546,0.852,0.0,0.0987,0.466,123.082,176098,4,2021-11-20 10:26:23.402031,Lucciole,BLANCO,https://i.scdn.co/image/ab67616d0000b2735880f9b11a2e6289f9db78d5,
16EJNayKtC09M0Fi7Py47s,0.727,0.833,4,-2.594,1,0.0316,0.349,0.0,0.232,0.86,130.024,168000,4,2021-11-20 10:26:23.402031,Finché Non Mi Seppelliscono,BLANCO,https://i.scdn.co/image/ab67616d0000b2735880f9b11a2e6289f9db78d5,
