track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,duration_ms,time_signature,update_dttm,name,artist,album_img,preview_url,popularity,basic_kmeans_cluster,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo
4Yip3hds5IHyT7AqoNHfmX,0.744,0.679,5,-3.51,1,0.0791,0.0654,0.00429,0.0966,0.866,176.024,199773,4,12/4/2021 10:20,Wow Wow (feat. Becky G),Maria Becerra,https://i.scdn.co/image/ab67616d0000b2731c8755a712cc2635d4e4c82b,https://p.scdn.co/mp3-preview/b5597dfeca78638cb3d5cdcc5c829491ddd5d4de?cid=92635a7f55d045ebb6fb8dee4927d449,73,2,0.40164167,0.263911303,3.746177,2542.503411,2815.792369,22.43379251,0.022175178,5728.532027,3.14711617,0.012693556,0.085601523,2.3407714,14.757692,0.24853282,117.4538352
6w8yBI2vthyN9UnwO4UBWb,0.729,0.513,5,-6.345,0,0.0455,0.494,1.1e-06,0.137,0.789,170.064,192353,3,12/4/2021 10:20,Entre Nosotros,Tiago PZK,https://i.scdn.co/image/ab67616d0000b27372d28bb056b972b4f6a04bf3,https://p.scdn.co/mp3-preview/f0b5c09de884841b90c7740d06ec27e03da08024?cid=92635a7f55d045ebb6fb8dee4927d449,87,4,0.33870515,0.248166779,-0.8978582,2472.362036,2638.653408,22.98469041,0.014541074,5487.033487,2.530465851,-0.00970602,0.090353195,1.8614582,14.826045,0.2525614,172.265625
3xnzkgl56WCFFzLxQ8c07L,0.787,0.853,11,-4.629,0,0.354,0.418,0.000173,0.24,0.669,176.131,147658,4,12/4/2021 10:20,KALEB DI MASI | DJ TAO Turreo Sessions #5,Kaleb Di Masi,https://i.scdn.co/image/ab67616d0000b2732a942e92cf2b2e2d0078674d,https://p.scdn.co/mp3-preview/3b7ab11b8c21cbb9b149deb0604d94246725101f?cid=92635a7f55d045ebb6fb8dee4927d449,80,4,0.49621394,0.263636592,6.616522,2274.53181,2618.82498,19.65468406,0.021511586,5218.73511,3.540368763,-0.022142512,0.07062958,2.2341547,14.630698,0.27259815,89.10290948
1wcE84DVQUF16xudVFzezL,0.86,0.516,6,-5.518,0,0.145,0.0616,0.0,0.0791,0.591,98.005,190406,4,12/4/2021 10:20,Mal Acostumbrao,Mau y Ricky,https://i.scdn.co/image/ab67616d0000b273b373b49bebee83de27393ab8,https://p.scdn.co/mp3-preview/dd750558454c6ab04a80ae1b02d9d5de336ffefc?cid=92635a7f55d045ebb6fb8dee4927d449,83,4,0.32490683,0.230684208,4.5304337,2430.937595,2675.702123,23.63430309,0.012453642,5476.358552,2.845664504,-0.036000259,0.091436333,1.9969482,10.186921,0.23071636,99.38401442
1GYJpuLq41vEVKXiHGEY9j,0.843,0.534,1,-6.658,0,0.142,0.467,0.0,0.0984,0.528,94.984,173053,4,12/4/2021 10:20,Como Si No Importara,Emilia,https://i.scdn.co/image/ab67616d0000b27331d05f762a61695f80d34066,https://p.scdn.co/mp3-preview/82bea87773d98e6b2fb2c01465feef4be89d7109?cid=92635a7f55d045ebb6fb8dee4927d449,81,0,0.38436785,0.231509428,0.8024528,2194.982087,2385.273596,22.5016071,0.015822712,4652.905198,2.91270628,-0.01789053,0.081157861,1.956577,16.886797,0.2929111,95.703125
7m2iTdEKAtiGULWnTIRhX2,0.88,0.729,0,-7.741,1,0.42,0.184,0.00247,0.102,0.622,85.996,159077,4,12/4/2021 10:20,Matatan,Kaleb Di Masi,https://i.scdn.co/image/ab67616d0000b273bdec6e28d9ca6f7c8a32ec79,,79,9,0.48559362,0.268864331,2.7467268,2092.028026,2327.896097,20.09732238,0.018353296,4405.390028,1.984036599,0.058248132,0.059030255,2.633069,15.916116,0.12925935,86.1328125
4kELKaXaNP4EQR8Q8xNIID,0.738,0.579,10,-5.88,0,0.0447,0.399,0.0,0.266,0.531,123.082,187332,4,12/4/2021 10:20,FEEL ME??,Trueno,https://i.scdn.co/image/ab67616d0000b27385de3ee7edaa01757845dc6a,https://p.scdn.co/mp3-preview/8d39e52d077a4f5f77de08a886306318d1ebe5b3?cid=92635a7f55d045ebb6fb8dee4927d449,86,4,0.37772164,0.228838741,0.5029742,2409.081932,2428.682456,21.87789392,0.019494202,5036.902876,2.859379795,-0.034168263,0.108919598,1.7462193,34.07414,0.3478087,123.046875
6WeJGp7MB7sEEf9InLEvh1,0.505,0.636,7,-5.214,1,0.037,0.501,0.0,0.152,0.283,169.87,239207,4,12/4/2021 10:20,Loco,Tiago PZK,https://i.scdn.co/image/ab67616d0000b273f39a385761eaf48277b8f52c,https://p.scdn.co/mp3-preview/bbf96c69bf7c4a7f2824712de946b393ec133dc4?cid=92635a7f55d045ebb6fb8dee4927d449,76,2,0.33435965,0.247389993,3.8185983,2303.560817,2488.156962,20.87944251,0.01851801,4995.544793,3.977306558,0.091843717,0.093519465,1.3953589,21.31987,0.49392074,172.265625
6aMgqUHmyLs5vnyaV98HID,0.685,0.725,1,-5.523,0,0.104,0.216,0.0,0.0857,0.463,140.816,120638,3,12/4/2021 10:20,Ya No Llora,Marama,https://i.scdn.co/image/ab67616d0000b273b65c9df435e34a2444ee881a,https://p.scdn.co/mp3-preview/866bb883bdd362f9318d3c7eb0074d10715e7f45?cid=92635a7f55d045ebb6fb8dee4927d449,76,0,0.3596515,0.253564916,6.5449553,2614.414806,2873.162819,22.28102052,0.019001424,6109.52139,3.076316611,-0.017887142,0.091395139,1.817058,11.33856,0.28670317,92.28515625
4axxCbc4tWlpqHP5UbJMc3,0.829,0.81,2,-4.801,1,0.144,0.0424,0.0,0.0748,0.707,114.044,161485,4,12/4/2021 10:20,"Ptazeta: Bzrp Music Sessions, Vol. 45",Bizarrap,https://i.scdn.co/image/ab67616d0000b273f6f7e0ce04a4f66622db1ffe,https://p.scdn.co/mp3-preview/91fb22dd0f2af5671a18a5807780af44040c5329?cid=92635a7f55d045ebb6fb8dee4927d449,83,3,0.4386393,0.273198249,4.314034,2479.002718,2578.943499,19.80864782,0.02469798,5356.159279,3.711456751,0.008290406,0.097484671,2.109115,29.94154,0.33945552,112.3471467
7COGuXyTr12KvdaYXMqheC,0.769,0.812,1,-2.088,0,0.0825,0.281,2.63e-05,0.0781,0.926,180.003,280274,4,12/4/2021 10:20,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,https://i.scdn.co/image/ab67616d0000b27384470c928279fc49c01337c2,https://p.scdn.co/mp3-preview/5e8fffe24cf827d9e0dd072824bbcf4a023e3088?cid=92635a7f55d045ebb6fb8dee4927d449,81,4,0.36754432,0.257316326,2.4559884,2479.375658,2519.603824,21.75181905,0.030129518,5236.143338,3.552542743,0.010972829,0.101811932,2.255446,21.397352,0.38431364,89.10290948
4it6vaFbkGRUaQlwWUMg3v,0.74,0.649,7,-4.297,1,0.0601,0.172,0.000237,0.111,0.645,94.02,165957,4,12/4/2021 10:20,Mi Debilidad,Maria Becerra,https://i.scdn.co/image/ab67616d0000b2731c8755a712cc2635d4e4c82b,https://p.scdn.co/mp3-preview/6949b8addc4d09cd132c13655de9cde8779c3c00?cid=92635a7f55d045ebb6fb8dee4927d449,70,8,0.35442933,0.253988159,3.2872167,2654.849175,2785.124287,24.10464149,0.01382415,5961.330619,2.772997358,0.046277331,0.099796449,2.1976984,14.75168,0.25946343,123.046875
2qEoAz0i6yEz5dPggABcLH,0.811,0.588,1,-3.161,1,0.0464,0.128,0.0004,0.0929,0.553,107.022,226187,4,12/4/2021 10:20,Una Vaina Loca,Fuego,https://i.scdn.co/image/ab67616d0000b2736fbedec674db39ddc4577dbb,https://p.scdn.co/mp3-preview/1faae9b37734a7137c38b6ae1147d5b5e2fa98aa?cid=92635a7f55d045ebb6fb8dee4927d449,85,3,0.3576426,0.240281574,5.723965,2201.3232,2327.334215,22.18071437,0.014383139,4610.555454,2.998039536,-0.044696927,0.092219397,1.9897125,18.146713,0.29160032,107.6660156
3PwRuzdphgedcWVUOVYJ7I,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706,4,12/4/2021 10:20,Cúrame,Rauw Alejandro,https://i.scdn.co/image/ab67616d0000b273c1449d5655128274517f3733,https://p.scdn.co/mp3-preview/65e8be5817088695229638b9b960a5aa5b3082a2?cid=92635a7f55d045ebb6fb8dee4927d449,90,0,0.348942,0.230274424,3.1414187,1806.777569,2097.718728,22.67973329,0.007434523,3639.97799,3.780885859,0.04837181,0.071151497,1.8253409,13.581477,0.4039854,135.9991776
6D2TCm4nf5nxAcdGJ7w3QP,0.903,0.817,8,-3.972,1,0.095,0.0272,0.000311,0.242,0.732,102.014,217360,4,12/4/2021 10:20,Qué Más Pues?,J Balvin,https://i.scdn.co/image/ab67616d0000b273922a7339d969b5f0262580f5,,80,8,,,,,,,,,,,,,,,
0cOa970mzTWAxKtltpkpLc,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,165275,4,12/4/2021 10:20,Miénteme,TINI,https://i.scdn.co/image/ab67616d0000b273610c6b200ecf596166c50d90,https://p.scdn.co/mp3-preview/a03bc191d3c0815925d30eac82bcaaccfb992562?cid=92635a7f55d045ebb6fb8dee4927d449,87,3,0.38832733,0.269894579,0.012514975,2565.860648,2770.251968,21.98818373,0.02394002,5715.34044,2.692327867,-0.014326039,0.096435925,2.430599,20.437891,0.2531692,92.28515625
4bF2y8rR7GUjrd5LNEvej3,0.57,0.455,1,-5.748,0,0.0996,0.441,0.000746,0.0654,0.399,167.933,151429,4,12/4/2021 10:20,París,Ingratax,https://i.scdn.co/image/ab67616d0000b273f29ea74e682a0d554be4218b,https://p.scdn.co/mp3-preview/c1a85b20904e609b4495836d3478aeb470296168?cid=92635a7f55d045ebb6fb8dee4927d449,88,0,0.38111216,0.234714965,0.5375534,1986.129321,2410.649574,23.84128939,0.005578541,4330.757146,2.79883255,-0.026489607,0.061309153,1.8013134,10.370434,0.23476475,112.3471467
4HzqWEdAbzcVFDv0pvxV4w,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,201181,4,12/4/2021 10:20,Sobrio,Maluma,https://i.scdn.co/image/ab67616d0000b2730c912949e9f848cc95797b27,https://p.scdn.co/mp3-preview/2596dac361e0acdd8b6ac7daec529d58f72b012c?cid=92635a7f55d045ebb6fb8dee4927d449,89,2,0.3850997,0.267687042,4.653887,2101.065585,2458.881227,21.51954882,0.01777706,4838.579075,3.82569958,2.19e-06,0.074775436,2.1117642,12.329491,0.3913539,89.10290948
74znaWw1hmQBusGPSOuTFy,0.818,0.812,9,-4.425,1,0.0475,0.112,0.0,0.234,0.844,139.966,231708,4,12/4/2021 10:20,2:50 Remix,MYA,https://i.scdn.co/image/ab67616d0000b27339265f49323199c1be1fedaa,https://p.scdn.co/mp3-preview/96be2465ab6f13e3d86dcf427d0a8ab7d787f9d1?cid=92635a7f55d045ebb6fb8dee4927d449,80,8,0.42852336,0.265287549,4.585258,2631.876136,2686.011101,21.68496884,0.028748423,5722.507063,3.210861542,-0.016164412,0.099491462,1.7512437,19.414991,0.29052806,135.9991776
0lQk4UhEVDnOH5vYH0vgHM,0.787,0.624,5,-4.156,0,0.137,0.103,0.0,0.172,0.767,93.063,177656,4,12/4/2021 10:20,Sabe,Nicki Nicole,https://i.scdn.co/image/ab67616d0000b27353199ccc156b750377da686e,https://p.scdn.co/mp3-preview/37ab5d7a798a02e4a6df9aab0508a7bf43acd87b?cid=92635a7f55d045ebb6fb8dee4927d449,81,4,0.32921368,0.270701488,1.4017017,2418.580389,2577.292121,22.81956343,0.018459681,5351.375974,2.789270386,0.00749775,0.101258269,2.1415765,19.065348,0.30008185,123.046875
4AKK4j6sYhOO1r6My2qqWO,0.779,0.562,0,-5.678,1,0.26,0.45,1.29e-05,0.0974,0.57,89.853,144000,4,12/4/2021 10:20,TRUCHO,Perro Primo,https://i.scdn.co/image/ab67616d0000b273ffe95bfb17157bdfc8ae0d52,,73,3,,,,,,,,,,,,,,,
0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,273474,4,12/4/2021 10:20,Volando - Remix,Mora,https://i.scdn.co/image/ab67616d0000b273c06f8626913962e921586190,https://p.scdn.co/mp3-preview/79d49a10d7a166e4cf86baf6f0162c8068e877a6?cid=92635a7f55d045ebb6fb8dee4927d449,90,2,0.4107875,0.232318888,4.8261805,2460.258045,2676.039575,22.04501739,0.017224692,5637.59091,3.414205839,-0.086714004,0.075517306,1.9531708,12.693956,0.24773906,103.359375
42ahuAFlYGjIGBpVdHcLij,0.785,0.644,4,-4.76,0,0.0744,0.658,1.83e-05,0.275,0.175,100.959,182595,4,12/4/2021 10:20,YaMeFui,Bizarrap,https://i.scdn.co/image/ab67616d0000b273aa89966e4d984b3b4c4f3fb9,https://p.scdn.co/mp3-preview/1ad30f2e3963204f8df9807eccb3fcbc0ad37378?cid=92635a7f55d045ebb6fb8dee4927d449,78,0,0.28609997,0.21791977,3.499982,2345.387034,2587.25855,22.15868293,0.015379174,5179.235349,3.358221553,0.080587965,0.083641973,1.845801,12.659836,0.31521222,135.9991776
2ENHU0Zzp2BwZLr3Cyesc1,0.785,0.654,9,-6.603,1,0.0557,0.303,0.0,0.103,0.713,94.006,149787,4,12/4/2021 10:20,Tú no me conoces,Danny Ocean,https://i.scdn.co/image/ab67616d0000b273a91d6b86b5f34fd6780f2676,https://p.scdn.co/mp3-preview/07ff7284d52ea14ff6af688cae63a39d1d7fb49c?cid=92635a7f55d045ebb6fb8dee4927d449,78,8,0.3936912,0.246630982,2.471038,2512.003421,2768.8617,21.04075346,0.024963632,5786.306678,2.513984201,-0.009929721,0.07945379,1.9904118,11.584588,0.16901536,123.046875
7iqOIHHEmu6Vhw25GgQ2eA,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,170760,4,12/4/2021 10:20,Una Nota,J Balvin,https://i.scdn.co/image/ab67616d0000b273922a7339d969b5f0262580f5,,86,2,,,,,,,,,,,,,,,
3TSB6v3t9nmizD5PzyiiFv,0.805,0.678,7,-4.038,1,0.0536,0.108,1.02e-06,0.106,0.689,91.008,183956,4,12/4/2021 10:20,Como + Nadie,MYA,https://i.scdn.co/image/ab67616d0000b2731c22640b631e6b16e6e45dda,https://p.scdn.co/mp3-preview/f5c3828468df7dee54eea8678d2e1c76affa1fd1?cid=92635a7f55d045ebb6fb8dee4927d449,74,8,0.3738776,0.269907297,5.642343,2604.861415,2865.800753,21.83404106,0.02320499,6085.563201,3.425416349,0.038521267,0.080135948,2.2432563,9.36198,0.26657152,92.28515625
52PVGjg5sUhfs9PHiSl02c,0.776,0.683,9,-4.078,1,0.0703,0.196,6.41e-05,0.322,0.726,92.014,180248,4,12/4/2021 10:20,Ley de Atracción,Duki,https://i.scdn.co/image/ab67616d0000b2730ff09a63e70296f61c39ef35,https://p.scdn.co/mp3-preview/67959d58d73976409e85d787e5a632d5e0a71557?cid=92635a7f55d045ebb6fb8dee4927d449,75,8,0.37365955,0.271817188,2.2403724,2479.343847,2593.198746,21.91269387,0.022938166,5380.075801,3.384693246,0.00428519,0.095414389,2.10851,18.8775,0.32410082,92.28515625
4WkEH0PgystZUaN6QU6Z0B,0.743,0.674,2,-4.201,1,0.129,0.15,0.0,0.0986,0.932,174.024,190345,4,12/4/2021 10:20,Maldita Foto,TINI,https://i.scdn.co/image/ab67616d0000b2739ea22b5629201806273dc880,https://p.scdn.co/mp3-preview/c5f83d03d61ab6bbb8d03616a0ff6b2975df954f?cid=92635a7f55d045ebb6fb8dee4927d449,78,2,0.34440786,0.267763464,2.385334,2458.490465,2784.205899,22.31669289,0.020627052,5572.332972,3.051707718,-0.004220012,0.086621925,2.2275476,12.174469,0.2761779,117.4538352
4aXicRG47bBEcKXlDaSRwW,0.891,0.626,4,-6.35,1,0.159,0.268,0.00129,0.196,0.6,89.969,122694,4,12/4/2021 10:20,Turraka (Remix),Kaleb Di Masi,https://i.scdn.co/image/ab67616d0000b273dd6cc2a8f1f0a0c85d731e3d,https://p.scdn.co/mp3-preview/db88ce45282dd9209b3f976689d410759e2cb512?cid=92635a7f55d045ebb6fb8dee4927d449,75,3,0.4588505,0.258879747,-2.748204,2528.670996,2435.172162,20.81487204,0.025916241,5105.985791,2.293479719,-0.014018157,0.107693226,1.9695051,37.248318,0.2692024,89.10290948
7onMf0QvWgRba2MRxG27yj,0.762,0.748,0,-6.273,0,0.0407,0.0746,0.0,0.128,0.822,149.985,209415,4,12/4/2021 10:20,El Mismo Aire,La K'onga,https://i.scdn.co/image/ab67616d0000b273cc4d3e2cc70f5a3934d61e1e,https://p.scdn.co/mp3-preview/64ddaa82cb8f6ea60855d3a90ca0a56af1d05606?cid=92635a7f55d045ebb6fb8dee4927d449,68,4,0.3892064,0.259777941,5.354771,2072.858838,2310.306556,21.04139568,0.013293001,4569.814034,3.086380899,0.010596897,0.092459758,1.7468556,21.326097,0.34906998,151.9990809
704LUEih663hiE3CnyUrFW,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,181107,4,12/4/2021 10:20,SEJODIOTO,KAROL G,https://i.scdn.co/image/ab67616d0000b273aa3bbf26a1ff6343348f501d,,86,3,,,,,,,,,,,,,,,
4OwhwvKESFtuu06dTgct7i,0.75,0.522,9,-7.018,1,0.0293,0.282,0.0,0.0743,0.601,110.427,321556,4,12/4/2021 10:20,Tiroteo - Remix,Marc Seguí,https://i.scdn.co/image/ab67616d0000b2735a048cbaa3385de9f723c699,https://p.scdn.co/mp3-preview/a90c98641f245b1fab945c99ec61d05b226207da?cid=92635a7f55d045ebb6fb8dee4927d449,87,8,0.38529935,0.256459057,7.4292626,2273.850908,2543.392203,21.09893642,0.016996238,5082.002603,3.407123787,-0.016577648,0.079640108,1.4130559,10.086712,0.27576184,112.3471467
7FfQ2E4LqvwKKOyKXyC2L2,0.68,0.682,7,-3.873,0,0.0781,0.202,0.0,0.118,0.53,176.189,190929,4,12/4/2021 10:20,Mala Mía,LIT killah,https://i.scdn.co/image/ab67616d0000b273017f7f0b78acc1b124f4cb80,https://p.scdn.co/mp3-preview/94a2d8e1294811633d84aea4fd27ebaf3d0bf0f0?cid=92635a7f55d045ebb6fb8dee4927d449,77,2,0.31387693,0.23167116,5.8405776,2501.143434,2778.959784,23.95944405,0.017820893,5838.373029,3.158461961,0.019648865,0.09359316,1.7825042,17.045158,0.35542843,117.4538352
27t4JURZ1Tv7a3zMfPneAw,0.756,0.268,1,-12.364,1,0.406,0.206,7.98e-05,0.051,0.477,172.163,141076,4,12/4/2021 10:20,BLUNTED 5 - Remix,Bruno LC,https://i.scdn.co/image/ab67616d0000b2739dddf1da6e4f0d9e225e0929,https://p.scdn.co/mp3-preview/a77310b8c967e9cddcd7e767d39907ac345804b1?cid=92635a7f55d045ebb6fb8dee4927d449,71,9,0.4332599,0.2323662,0.0798954,2292.468642,2491.870334,22.89861833,0.019764693,4825.879152,1.372602427,-0.000143107,0.085602657,1.9420086,14.706088,0.099541776,86.1328125
2UcWAHN6TRQtkZovAuwySo,0.867,0.682,9,-3.994,1,0.0951,0.0616,0.000135,0.0816,0.798,91.996,148716,4,12/4/2021 10:20,Prende la Cámara,FMK,https://i.scdn.co/image/ab67616d0000b27318f78dc42358204fc5145230,https://p.scdn.co/mp3-preview/e6639255ff219a903ebd1bc70c01a313aa0a8f25?cid=92635a7f55d045ebb6fb8dee4927d449,74,8,0.4062234,0.258147456,2.9138458,2487.730201,2677.857435,21.45548761,0.020601768,5560.841374,3.189003777,-0.014128221,0.089150255,2.317022,14.515622,0.27795494,123.046875
2rCbl9naJYhaxjLsfx88uM,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,195053,4,12/4/2021 10:20,Pareja Del Año,Sebastian Yatra,https://i.scdn.co/image/ab67616d0000b273ee3c93eb863c564418d8f921,,87,4,,,,,,,,,,,,,,,
1sx0XsWUusUoPstbvokZjP,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,173640,4,12/4/2021 10:20,A-O-K,Tai Verdes,https://i.scdn.co/image/ab67616d0000b2737bee23b5177b81131d7d98e9,https://p.scdn.co/mp3-preview/ee3f0bbf16b4300f96ddfc2d99a11c2fb9ed81f4?cid=92635a7f55d045ebb6fb8dee4927d449,75,8,0.37847346,0.265566187,2.2745578,2514.144459,2568.498398,20.80391867,0.028546399,5385.20077,2.912997639,-0.025750228,0.105945693,1.805432,22.120916,0.28566483,107.6660156
4XvcHTUfIlWfyJTRG0aqlo,0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,123987,4,12/4/2021 10:20,2055,Sleepy Hallow,https://i.scdn.co/image/ab67616d0000b27378376f650afd63698b82e4b1,https://p.scdn.co/mp3-preview/698419a7c7bf4d10dfb0d2583af18c8197587558?cid=92635a7f55d045ebb6fb8dee4927d449,87,0,0.39747202,0.248059308,0.43240348,2217.021755,2274.509008,22.98885957,0.013241688,4503.772766,2.810560616,-0.057204511,0.100737486,2.0361772,20.939533,0.29228038,161.4990234
5YqdiryRmdAzYFlxo43hAJ,0.628,0.877,0,-4.205,1,0.046,0.0155,5.97e-06,0.113,0.721,101.992,217408,4,12/4/2021 10:20,Missing Piece,Vance Joy,https://i.scdn.co/image/ab67616d0000b27338da495cd8cb713b1980f657,https://p.scdn.co/mp3-preview/071e10231e2f4204fb8793f1efca7fb14b13dd56?cid=92635a7f55d045ebb6fb8dee4927d449,78,3,0.42543074,0.267874916,9.691479,2755.41988,2763.43142,19.20819582,0.041322205,6041.038471,5.159484218,0.043997916,0.123886628,1.2416469,27.423594,0.5664867,135.9991776
1is8gU4RVcN4J8xItxWoOY,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,4,12/4/2021 10:20,I GUESS I'M IN LOVE,Clinton Kane,https://i.scdn.co/image/ab67616d0000b2734ff62d5125efd086e3c23dfb,https://p.scdn.co/mp3-preview/cf41c8b3268141df27b6a252f0b4ea72f6453901?cid=92635a7f55d045ebb6fb8dee4927d449,87,5,0.31467783,0.192537396,4.359762,1850.090893,2221.729098,21.95199679,0.007143712,3957.409403,3.912382318,0.166062348,0.073346873,1.3861997,11.207078,0.4907857,135.9991776
4tFwRLlaNsozRmWXWqohT5,0.781,0.673,0,-5.913,1,0.0336,0.151,0.0167,0.165,0.961,123.979,198629,4,12/4/2021 10:20,Dreams,Jolyon Petch,https://i.scdn.co/image/ab67616d0000b273dec1d70c2d96a6c4c1864604,,41,3,,,,,,,,,,,,,,,
4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4,12/4/2021 10:20,Leave Before You Love Me (with Jonas Brothers),Marshmello,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce,,87,8,,,,,,,,,,,,,,,
3Iba59sFmGhQ4kbCY5L8AX,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,226268,4,12/4/2021 10:20,Little Bit of Love,Tom Grennan,https://i.scdn.co/image/ab67616d0000b273c24d95b10c39a2248745091a,https://p.scdn.co/mp3-preview/891a9530055fde44b8c08ab9c853ae9dddcbaff2?cid=92635a7f55d045ebb6fb8dee4927d449,77,0,0.36224723,0.268678586,6.3056197,2643.10859,2678.223068,20.77568167,0.027652979,5778.323393,3.193261289,0.02446999,0.113546932,1.5591885,20.136667,0.3339202,107.6660156
003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,12/4/2021 10:20,Mr. Brightside,The Killers,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,,83,2,,,,,,,,,,,,,,,
0W7brFokN6QtGRNp32RCQP,0.768,0.374,7,-12.49,1,0.723,0.288,1.67e-06,0.111,0.398,75.503,195200,4,12/4/2021 10:20,Alone With You,Arz,https://i.scdn.co/image/ab67616d0000b273b2a333f397afc9a51a76f8a8,,79,9,,,,,,,,,,,,,,,
0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4,12/4/2021 10:20,Dreams - 2004 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,https://p.scdn.co/mp3-preview/40d1f6d82f16b05b62aae47e8e130de04b407fc8?cid=92635a7f55d045ebb6fb8dee4927d449,85,3,0.4630889,0.251713211,5.203056,2344.75747,2552.298361,21.12648616,0.0201906,5215.476796,2.10464358,0.014244464,0.097854661,1.5253412,18.11464,0.2131407,123.046875
4wqzOaLxiCRy2Et8tRyNSX,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,234334,4,12/4/2021 10:20,The Thrill,Wiz Khalifa,https://i.scdn.co/image/ab67616d0000b273b3be3d2cff779056b4e3a8e8,https://p.scdn.co/mp3-preview/cc1ad094c13cf959d02e6826317f3ce7a6d3abe8?cid=92635a7f55d045ebb6fb8dee4927d449,80,4,0.4418459,0.272805107,6.106631,2461.438674,2742.040565,20.79104718,0.022895878,5627.440972,4.125490315,-0.016063999,0.09483994,1.5372275,17.433762,0.47558582,129.1992188
32BeYxKPrig1LefHsC0Xuo,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,3,12/4/2021 10:20,Happier Than Ever - Edit,Billie Eilish,https://i.scdn.co/image/ab67616d0000b27331aa3ebe23f59778bff800c9,,88,2,,,,,,,,,,,,,,,
0W6I02J9xcqK8MtSeosEXb,0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4,12/4/2021 10:20,Get Into It (Yuh),Doja Cat,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,https://p.scdn.co/mp3-preview/9e8520d5158525ba24e8b1ca91f03febb3987733?cid=92635a7f55d045ebb6fb8dee4927d449,88,4,0.44180396,0.249110031,1.0284832,2736.054442,2695.917201,21.2447681,0.025796345,5701.982188,2.66149621,0.027123841,0.099191766,2.4978201,16.860168,0.1998661,92.28515625
4PYfFHKfjYz6dwAtZhBy1z,0.769,0.809,3,-4.529,1,0.0554,0.377,0.0,0.238,0.886,143.074,108651,4,12/4/2021 10:20,Obsessed With You,Central Cee,https://i.scdn.co/image/ab67616d0000b2730e55efb1a127d2fb47bb47c4,https://p.scdn.co/mp3-preview/9a9f0d7d3cfd77593e25afa01e577f48dc3cb81c?cid=92635a7f55d045ebb6fb8dee4927d449,84,3,0.40142533,0.253829717,-0.08788027,2662.604274,2482.810206,21.2097707,0.03331848,5450.250376,3.052610088,0.016008425,0.114731733,2.1799948,28.680632,0.266233,143.5546875
6fuO9uk9wbjCHvQJqk2Qpx,0.745,0.506,9,-6.919,1,0.128,0.0135,0.0937,0.167,0.325,145.041,105983,4,12/4/2021 10:20,paris freestyle - skrilla remix,Pashanim,https://i.scdn.co/image/ab67616d0000b273bf11beb1626628ab4f21609a,,80,8,,,,,,,,,,,,,,,
08EPQiLMyGB8GJX2EiVoCM,0.819,0.835,8,-4.899,0,0.102,0.398,0.00674,0.252,0.703,144.955,144264,4,12/4/2021 10:20,Blaues Licht,RAF Camora,https://i.scdn.co/image/ab67616d0000b273fa5453929bfa40b9ff97eef1,,75,4,0.39855415,0.253323842,7.431287,1926.452775,2377.622367,20.74029333,0.014973451,4365.281937,3.56623538,-0.019392321,0.070344246,1.6409428,11.2381115,0.35102823,143.5546875
