country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_1,duration_ms,popularity,basic_kmeans_cluster,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo_2,adv_kmeans_cluster,pl_count
russia,0.758,0.534,9,-7.314,0,0.21,0.0863,0.0,0.139,0.783,180.035,121424,70,6,0.42549708,0.247125922,-0.23206286,2545.504781,2629.249031,21.1344346,0.018844593,5585.074561,2.418935865,-0.003981655,0.089367184,1.9783512,15.168315,0.17917842,89.10290948,1,2
ukraine,0.758,0.534,9,-7.314,0,0.21,0.0863,0.0,0.139,0.783,180.035,121424,70,6,0.42549708,0.247125922,-0.23206286,2545.504781,2629.249031,21.1344346,0.018844593,5585.074561,2.418935865,-0.003981655,0.089367184,1.9783512,15.168315,0.17917842,89.10290948,1,2
russia,0.895,0.384,3,-7.204,0,0.241,0.698,0.0,0.0933,0.697,130.087,125538,70,0,0.29019135,0.238661738,-8.518073,2348.456564,2462.466993,22.22388842,0.019872615,4868.228896,1.936555535,-0.031748887,0.090703911,1.991189,13.212996,0.23841749,129.1992188,5,2
ukraine,0.895,0.384,3,-7.204,0,0.241,0.698,0.0,0.0933,0.697,130.087,125538,70,0,0.29019135,0.238661738,-8.518073,2348.456564,2462.466993,22.22388842,0.019872615,4868.228896,1.936555535,-0.031748887,0.090703911,1.991189,13.212996,0.23841749,129.1992188,5,2
russia,0.51,0.817,1,-6.192,1,0.0474,0.0263,0.0,0.355,0.159,82.466,167273,69,4,0.5066819,0.256642884,9.024585,2686.156038,2920.761711,20.4279494,0.016267253,6376.444776,3.904115973,-0.039857588,0.075262206,1.3668342,5.302519,0.18652436,161.4990234,2,2
ukraine,0.51,0.817,1,-6.192,1,0.0474,0.0263,0.0,0.355,0.159,82.466,167273,69,4,0.5066819,0.256642884,9.024585,2686.156038,2920.761711,20.4279494,0.016267253,6376.444776,3.904115973,-0.039857588,0.075262206,1.3668342,5.302519,0.18652436,161.4990234,2,2
russia,0.89,0.569,7,-6.192,0,0.154,0.0222,4.46e-05,0.136,0.552,104.017,231507,70,2,0.42697242,0.272240573,7.757496,2833.209312,2720.555759,21.29418826,0.032696277,6122.77131,3.07067625,0.016991409,0.121674245,1.7061597,21.863935,0.26350906,103.359375,1,2
ukraine,0.89,0.569,7,-6.192,0,0.154,0.0222,4.46e-05,0.136,0.552,104.017,231507,70,2,0.42697242,0.272240573,7.757496,2833.209312,2720.555759,21.29418826,0.032696277,6122.77131,3.07067625,0.016991409,0.121674245,1.7061597,21.863935,0.26350906,103.359375,1,2
russia,0.657,0.833,4,-3.544,0,0.231,0.3,2.49e-06,0.124,0.55,157.438,116404,68,6,0.42897168,0.251469948,7.514938,2528.435424,2575.778322,21.38981275,0.024768926,5275.043103,4.119232613,0.047952449,0.114795224,1.765272,18.165808,0.38260594,151.9990809,4,2
ukraine,0.657,0.833,4,-3.544,0,0.231,0.3,2.49e-06,0.124,0.55,157.438,116404,68,6,0.42897168,0.251469948,7.514938,2528.435424,2575.778322,21.38981275,0.024768926,5275.043103,4.119232613,0.047952449,0.114795224,1.765272,18.165808,0.38260594,151.9990809,4,2
russia,0.928,0.458,4,-6.441,0,0.0701,0.0565,0.0,0.129,0.479,96.991,167124,66,8,0.4824012,0.250889555,7.616157,2501.532087,2765.053506,21.84547253,0.018855626,5586.124555,2.799958118,0.049599074,0.069354834,2.0991087,7.6638207,0.15597863,95.703125,2,2
ukraine,0.928,0.458,4,-6.441,0,0.0701,0.0565,0.0,0.129,0.479,96.991,167124,66,8,0.4824012,0.250889555,7.616157,2501.532087,2765.053506,21.84547253,0.018855626,5586.124555,2.799958118,0.049599074,0.069354834,2.0991087,7.6638207,0.15597863,95.703125,2,2
russia,0.801,0.591,2,-5.18,1,0.143,0.0186,0.0,0.108,0.231,87.509,173725,67,4,0.5011942,0.217369967,9.200574,2104.341739,2530.487197,21.95765881,0.013622287,4733.496377,3.122276757,-0.025684802,0.067023782,1.9591514,10.681364,0.22652943,172.265625,2,2
ukraine,0.801,0.591,2,-5.18,1,0.143,0.0186,0.0,0.108,0.231,87.509,173725,67,4,0.5011942,0.217369967,9.200574,2104.341739,2530.487197,21.95765881,0.013622287,4733.496377,3.122276757,-0.025684802,0.067023782,1.9591514,10.681364,0.22652943,172.265625,2,2
russia,0.636,0.794,8,-7.867,1,0.0642,0.169,0.0,0.161,0.953,172.088,152745,69,6,0.35952368,0.273975645,3.8620012,2867.150123,2811.14605,21.37271844,0.032661106,5980.138839,2.284394504,0.002817527,0.131403589,1.962061,16.50312,0.22322552,112.3471467,1,2
ukraine,0.636,0.794,8,-7.867,1,0.0642,0.169,0.0,0.161,0.953,172.088,152745,69,6,0.35952368,0.273975645,3.8620012,2867.150123,2811.14605,21.37271844,0.032661106,5980.138839,2.284394504,0.002817527,0.131403589,1.962061,16.50312,0.22322552,112.3471467,1,2
russia,0.743,0.752,8,-8.038,0,0.223,0.239,0.034,0.202,0.516,127.921,180469,67,2,0.53415024,0.271930683,6.766141,1618.305109,2112.083234,20.45614434,0.005728055,3533.586966,3.528356614,-0.006146177,0.046153916,1.737422,6.9138427,0.1890709,129.1992188,2,1
russia,0.752,0.527,1,-4.144,1,0.131,0.0607,9.87e-06,0.129,0.609,77.503,176747,66,5,0.38740632,0.21425264,3.616841,2862.213251,2673.508467,22.01936565,0.031586263,5936.464103,3.087108045,-0.053945997,0.123472042,1.9625592,21.565208,0.29985392,151.9990809,1,2
ukraine,0.752,0.527,1,-4.144,1,0.131,0.0607,9.87e-06,0.129,0.609,77.503,176747,66,5,0.38740632,0.21425264,3.616841,2862.213251,2673.508467,22.01936565,0.031586263,5936.464103,3.087108045,-0.053945997,0.123472042,1.9625592,21.565208,0.29985392,151.9990809,1,2
russia,0.567,0.65,8,-5.484,1,0.179,0.205,0.0,0.0603,0.386,160.165,240195,65,6,0.41865778,0.251648927,6.7413464,2772.256318,2793.919097,19.99753749,0.03230793,6085.129871,3.736369814,0.03203981,0.114878368,1.3801286,18.008354,0.31133103,107.6660156,6,2
ukraine,0.567,0.65,8,-5.484,1,0.179,0.205,0.0,0.0603,0.386,160.165,240195,65,6,0.41865778,0.251648927,6.7413464,2772.256318,2793.919097,19.99753749,0.03230793,6085.129871,3.736369814,0.03203981,0.114878368,1.3801286,18.008354,0.31133103,107.6660156,6,2
russia,0.642,0.449,3,-8.502,0,0.0706,0.656,1.91e-05,0.107,0.328,88.039,225000,69,8,0.41149953,0.250119142,4.3084054,1901.505932,2342.267133,20.7991542,0.007757398,4436.97317,2.001543689,-0.059369817,0.072356705,1.5123104,14.979109,0.21543306,172.265625,5,1
russia,0.77,0.886,6,-3.564,0,0.179,0.0255,0.0,0.0507,0.793,179.927,120090,65,6,0.44909227,0.256992507,3.9866517,2619.401052,2662.658563,20.84305517,0.020308843,5634.457596,3.720506545,-0.033511605,0.100727282,2.4186342,13.035996,0.24819759,117.4538352,4,1
russia,0.517,0.894,7,-4.801,0,0.0396,0.057,0.0,0.504,0.242,135.166,117356,66,9,0.3674712,0.251072232,7.618552,3037.023075,2804.797862,20.12718774,0.05160774,6506.318991,3.996458117,0.010547704,0.142944336,1.1390029,35.639084,0.44137156,135.9991776,6,2
ukraine,0.517,0.894,7,-4.801,0,0.0396,0.057,0.0,0.504,0.242,135.166,117356,66,9,0.3674712,0.251072232,7.618552,3037.023075,2804.797862,20.12718774,0.05160774,6506.318991,3.996458117,0.010547704,0.142944336,1.1390029,35.639084,0.44137156,135.9991776,6,2
russia,0.822,0.63,11,-7.681,1,0.0707,0.0201,0.795,0.12,0.605,126.046,127143,67,3,0.51613444,0.263398826,4.837965,2488.009224,2763.692674,20.96781654,0.020531625,5655.490802,2.663817113,-0.01168728,0.075815112,1.9436908,11.311657,0.15149318,129.1992188,0,1
russia,0.736,0.624,10,-5.217,0,0.139,0.115,2.65e-05,0.148,0.436,160.104,148500,63,2,0.42608497,0.235696239,2.6539156,2576.138428,2659.224293,21.21062402,0.022572754,5556.524734,2.660991468,-0.042103907,0.094127171,1.8430566,12.2630415,0.20442638,161.4990234,2,1
russia,0.847,0.599,0,-6.821,1,0.12,0.193,0.0,0.192,0.5,140.058,180001,66,5,0.4118515,0.237785833,3.964785,2661.632578,2801.851769,21.34554113,0.022467699,5979.98884,2.505814058,0.038006592,0.095105245,1.9960696,8.603434,0.1956598,135.9991776,2,2
ukraine,0.847,0.599,0,-6.821,1,0.12,0.193,0.0,0.192,0.5,140.058,180001,66,5,0.4118515,0.237785833,3.964785,2661.632578,2801.851769,21.34554113,0.022467699,5979.98884,2.505814058,0.038006592,0.095105245,1.9960696,8.603434,0.1956598,135.9991776,2,2
russia,0.676,0.603,10,-6.636,0,0.131,0.166,0.0,0.288,0.518,141.081,154284,62,2,0.44624573,0.242245268,4.412157,2357.566577,2444.405209,21.20210552,0.019969666,5008.944712,3.338194761,-0.027039449,0.097250735,1.4858633,22.504988,0.3109819,143.5546875,4,1
russia,0.773,0.612,1,-7.74,1,0.196,0.165,0.0726,0.299,0.384,102.97,120094,64,4,0.5150261,0.245844976,6.5796604,1621.861108,2057.189758,20.17044732,0.010976234,3570.970073,3.010385786,-0.000589973,0.052377612,1.6271898,13.389112,0.13489528,103.359375,2,2
ukraine,0.773,0.612,1,-7.74,1,0.196,0.165,0.0726,0.299,0.384,102.97,120094,64,4,0.5150261,0.245844976,6.5796604,1621.861108,2057.189758,20.17044732,0.010976234,3570.970073,3.010385786,-0.000589973,0.052377612,1.6271898,13.389112,0.13489528,103.359375,2,2
russia,0.729,0.716,6,-6.187,0,0.0316,0.01,0.000652,0.126,0.357,126.014,182857,57,8,0.46110204,0.228676658,8.677829,2371.154873,2620.380605,20.25938219,0.019741885,5436.875457,3.523885547,-0.019956741,0.086374761,1.5384979,10.047999,0.24862717,129.1992188,2,1
russia,0.787,0.429,4,-9.145,0,0.0717,0.456,0.0,0.269,0.428,113.049,121593,68,8,0.3528074,0.226812862,0.9076316,1900.376356,2186.61767,22.6017709,0.010492155,3947.342798,2.251964667,-0.008554856,0.072910368,1.6456324,11.15865,0.20802933,112.3471467,5,1
saudi_arabia,0.725,0.595,0,-5.084,1,0.049,0.425,0.000287,0.303,0.752,85.955,239655,60,5,0.3377757,0.261720893,1.9295076,2193.865382,2453.787297,21.46455375,0.01807518,4780.746091,2.922488292,0.039244257,0.084511205,1.8559251,14.980643,0.30697688,86.1328125,4,1
saudi_arabia,0.806,0.914,9,-7.475,1,0.188,0.251,5.23e-06,0.197,0.78,132.848,162887,55,5,0.45876333,0.274228092,6.6145096,2465.756772,2819.823733,18.84995786,0.024318265,5754.073539,3.02642883,0.003423103,0.091707684,1.8663682,12.498543,0.26349983,135.9991776,4,1
saudi_arabia,0.78,0.956,0,-5.718,1,0.0803,0.432,0.000199,0.117,0.886,134.931,257974,55,5,0.40303376,0.278727017,3.2112012,2859.045133,2758.620141,20.63319979,0.032884695,6238.612276,2.778403406,0.012812684,0.140510866,1.8081378,30.62572,0.3266417,135.9991776,6,1
saudi_arabia,0.441,0.728,2,-6.872,0,0.08,0.666,7.94e-06,0.377,0.749,211.995,196178,55,6,0.2913558,0.264993184,3.6429224,2250.991061,2471.083215,21.51724331,0.016921509,4971.869936,2.755804993,0.03600051,0.098782471,1.6386768,18.482376,0.32296455,107.6660156,3,1
saudi_arabia,0.651,0.64,7,-12.6,1,0.0499,0.697,1.12e-05,0.32,0.784,91.06,245688,54,1,0.2794051,0.279458017,3.0136948,2192.540749,2763.085523,21.79901485,0.009817991,5590.024531,1.883225707,0.023053087,0.079755376,1.567048,8.068755,0.22268789,92.28515625,5,1
saudi_arabia,0.491,0.659,1,-10.311,0,0.118,0.733,0.121,0.106,0.73,201.668,241474,54,6,0.27158087,0.271643362,0.80569714,2024.025049,2501.731383,21.86713516,0.009307493,4765.262852,2.132138554,-0.015300351,0.081436393,1.806411,8.097982,0.25311425,99.38401442,5,1
saudi_arabia,0.769,0.588,6,-9.069,0,0.12,0.801,4.61e-06,0.115,0.907,101.209,304682,54,2,0.2707263,0.264803875,-0.7879269,1904.427197,2308.878735,22.26552393,0.0068043,4261.249233,2.186445897,-0.006553114,0.079849101,1.9237823,7.949609,0.26836035,99.38401442,5,1
saudi_arabia,0.834,0.757,5,-4.686,0,0.0494,0.383,0.0,0.285,0.939,122.014,241799,52,2,0.34600377,0.256251544,4.526645,2185.497128,2378.410154,20.52642072,0.01556537,4682.738351,3.513977952,0.028124797,0.091856587,1.7671174,21.308098,0.37076956,123.046875,4,1
saudi_arabia,0.803,0.822,8,-6.018,0,0.0894,0.165,3.14e-06,0.0787,0.721,99.981,168465,62,2,0.32918224,0.264141739,1.3808818,3023.420804,2704.557779,21.27761424,0.042959683,6199.40418,2.420511265,0.015065474,0.150544063,1.6364039,29.954197,0.25659236,99.38401442,1,2
egypt,0.803,0.822,8,-6.018,0,0.0894,0.165,3.14e-06,0.0787,0.721,99.981,168465,62,2,0.32918224,0.264141739,1.3808818,3023.420804,2704.557779,21.27761424,0.042959683,6199.40418,2.420511265,0.015065474,0.150544063,1.6364039,29.954197,0.25659236,99.38401442,1,2
saudi_arabia,0.772,0.795,1,-4.891,0,0.0447,0.307,0.0,0.0747,0.672,103.991,227885,50,2,0.3118307,0.255643982,5.517046,2408.744371,2685.465358,22.19934506,0.016328584,5625.632649,3.241749751,-0.013885085,0.09241025,1.6231406,13.615048,0.35685232,103.359375,4,1
saudi_arabia,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,76,8,0.5098961,0.245480708,7.66098,2477.65481,2777.74307,20.4421099,0.014949441,5686.507281,3.335968334,-0.003737185,0.061182548,2.1071966,4.8984118,0.16560416,151.9990809,2,3
uae,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,76,8,0.5098961,0.245480708,7.66098,2477.65481,2777.74307,20.4421099,0.014949441,5686.507281,3.335968334,-0.003737185,0.061182548,2.1071966,4.8984118,0.16560416,151.9990809,2,3
bulgaria,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,76,8,0.5098961,0.245480708,7.66098,2477.65481,2777.74307,20.4421099,0.014949441,5686.507281,3.335968334,-0.003737185,0.061182548,2.1071966,4.8984118,0.16560416,151.9990809,2,3
saudi_arabia,0.673,0.459,6,-11.735,0,0.166,0.542,0.67,0.253,0.627,142.557,294400,53,3,0.3775169,0.274020105,1.5449268,2527.971658,2786.55821,20.55678247,0.018588955,5886.706071,1.575520319,-0.017555488,0.097934026,1.7710675,11.223628,0.15228355,95.703125,0,1
saudi_arabia,0.877,0.637,2,-6.415,1,0.164,0.118,8.49e-06,0.209,0.47,122.015,214831,52,5,0.44712794,0.2579582,4.0125866,1872.78062,2341.990732,19.8135258,0.013231293,4062.992098,2.923041948,-0.009120265,0.065200286,1.9026386,12.654657,0.21484126,123.046875,2,1
saudi_arabia,0.645,0.625,10,-7.538,1,0.0358,0.718,0.0107,0.273,0.787,99.998,204808,48,5,0.3135955,0.262068648,2.587255,1788.374924,2273.957372,21.34067294,0.009823388,3833.360154,3.034737152,0.022559823,0.072091779,1.7135866,11.529419,0.3763804,99.38401442,5,1
saudi_arabia,0.567,0.554,11,-6.631,0,0.0895,0.299,0.0,0.1,0.675,76.103,256784,51,2,0.35818228,0.263404521,3.8559506,2618.088402,2749.723871,21.8568779,0.020538393,6005.588685,2.779337152,0.0118968,0.110039017,1.6942536,18.451092,0.31786218,75.99954044,4,1
saudi_arabia,0.587,0.715,2,-6.414,0,0.0271,0.434,1.85e-05,0.32,0.589,107.964,183093,53,8,0.32952613,0.259694773,5.1745973,2093.418628,2185.685544,22.11648878,0.011870374,4249.815969,2.961614666,0.025104004,0.107895039,1.2195344,28.335934,0.38074055,107.6660156,3,1
saudi_arabia,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693,82,4,0.4235878,0.246898908,4.5930796,2361.179175,2707.978821,20.46459387,0.019587124,5512.633333,1.926347832,0.027384765,0.090647978,1.4863863,15.125127,0.20035493,161.4990234,2,1
saudi_arabia,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,84,8,0.49353456,0.256584902,6.6619306,1896.061727,2356.253085,21.91960631,0.009505771,4427.664893,2.948474467,0.039424699,0.064769828,1.4622751,8.58415,0.24582602,143.5546875,2,1
saudi_arabia,0.539,0.635,10,-14.343,0,0.0531,0.774,0.345,0.369,0.709,165.389,275983,53,3,0.3052891,0.269966603,-0.115786865,1517.15844,2145.223169,21.36242323,0.004041333,3080.34804,1.683172791,-0.019579793,0.059373413,1.5405244,8.435677,0.2022791,161.4990234,0,1
saudi_arabia,0.711,0.646,2,-5.444,0,0.225,0.0216,0.0,0.0921,0.778,160.931,131500,83,6,0.435216,0.221975665,2.5172791,2984.98628,2842.51039,20.71894989,0.03427987,6356.744895,3.219842003,-0.020084033,0.107467226,1.8592238,23.219889,0.26764494,161.4990234,1,1
saudi_arabia,0.849,0.341,8,-15.231,0,0.634,0.423,6.39e-05,0.118,0.312,89.131,244898,48,0,0.43791035,0.268671933,0.63393295,2419.976213,2683.519746,19.32410068,0.025364973,5276.07643,1.072526559,-0.045169766,0.088354341,2.338673,11.767756,0.07595893,89.10290948,1,1
singapore,0.358,0.391,9,-8.979,1,0.0316,0.856,0.00232,0.0971,0.284,75.168,322267,69,1,0.26990142,0.236256905,3.9775703,1787.392977,2168.657351,22.47302074,0.007745484,3747.952337,2.897809667,-0.026309752,0.07549652,1.2067858,12.320648,0.38429374,151.9990809,3,2
taiwan,0.358,0.391,9,-8.979,1,0.0316,0.856,0.00232,0.0971,0.284,75.168,322267,69,1,0.26990142,0.236256905,3.9775703,1787.392977,2168.657351,22.47302074,0.007745484,3747.952337,2.897809667,-0.026309752,0.07549652,1.2067858,12.320648,0.38429374,151.9990809,3,2
singapore,0.309,0.434,9,-8.88,1,0.0363,0.672,0.0,0.0896,0.427,71.585,333629,68,1,0.32772294,0.247593748,4.7935038,2455.107182,2523.940462,21.7851734,0.022190655,5239.034987,3.00416813,-0.021883479,0.114986077,1.2503242,22.97882,0.3621796,151.9990809,3,2
taiwan,0.309,0.434,9,-8.88,1,0.0363,0.672,0.0,0.0896,0.427,71.585,333629,68,1,0.32772294,0.247593748,4.7935038,2455.107182,2523.940462,21.7851734,0.022190655,5239.034987,3.00416813,-0.021883479,0.114986077,1.2503242,22.97882,0.3621796,151.9990809,3,2
singapore,0.578,0.508,10,-8.884,1,0.0536,0.722,0.0,0.105,0.304,147.94,296007,62,1,0.27676627,0.252399925,1.9374301,2482.614006,2612.652949,21.00476041,0.026179919,5351.684306,2.513322315,0.024390475,0.109232522,1.2258834,15.137524,0.30365214,143.5546875,3,2
taiwan,0.578,0.508,10,-8.884,1,0.0536,0.722,0.0,0.105,0.304,147.94,296007,62,1,0.27676627,0.252399925,1.9374301,2482.614006,2612.652949,21.00476041,0.026179919,5351.684306,2.513322315,0.024390475,0.109232522,1.2258834,15.137524,0.30365214,143.5546875,3,2
singapore,0.475,0.712,6,-3.306,1,0.0431,0.138,0.0,0.0936,0.443,169.796,205333,75,6,0.34004146,0.249316159,8.095699,2770.761586,2843.042731,22.4451041,0.021446567,6353.653247,4.044882281,-0.067840972,0.123997361,1.2994605,18.274187,0.4592384,112.3471467,6,3
south_korea,0.475,0.712,6,-3.306,1,0.0431,0.138,0.0,0.0936,0.443,169.796,205333,75,6,0.34004146,0.249316159,8.095699,2770.761586,2843.042731,22.4451041,0.021446567,6353.653247,4.044882281,-0.067840972,0.123997361,1.2994605,18.274187,0.4592384,112.3471467,6,3
taiwan,0.475,0.712,6,-3.306,1,0.0431,0.138,0.0,0.0936,0.443,169.796,205333,75,6,0.34004146,0.249316159,8.095699,2770.761586,2843.042731,22.4451041,0.021446567,6353.653247,4.044882281,-0.067840972,0.123997361,1.2994605,18.274187,0.4592384,112.3471467,6,3
slovakia,0.762,0.823,9,-3.25,0,0.211,0.507,0.0,0.0958,0.342,121.958,210246,56,2,0.39398217,0.278886487,5.7467494,2313.110349,2499.450149,20.64772393,0.021776715,4923.336896,4.380722924,0.018352497,0.09222242,1.885053,20.586176,0.44012722,123.046875,4,1
slovakia,0.682,0.768,11,-12.385,0,0.123,0.0989,0.0,0.391,0.849,140.127,214286,53,2,0.40236473,0.269872699,3.8148885,2466.268161,2498.112665,21.16683104,0.018816339,5306.676245,1.595978498,-0.002205686,0.10564373,1.4902428,19.024311,0.14356315,92.28515625,4,1
slovakia,0.736,0.892,4,-2.552,0,0.0639,0.0719,0.0,0.126,0.628,103.996,179165,50,2,0.4311761,0.265785293,5.0657077,2742.362339,2720.700291,20.2724726,0.039174628,5905.622623,4.090184005,0.050633031,0.119109635,1.7002648,27.047113,0.4417868,135.9991776,6,1
slovakia,0.579,0.554,1,-8.345,1,0.373,0.148,0.0,0.106,0.122,90.895,168791,51,0,0.49373144,0.232774346,6.3498454,2412.483145,2657.804991,21.25647191,0.017989516,5358.609264,2.522782433,-0.032174786,0.07283516,2.0424838,6.6104183,0.15395607,123.046875,2,1
slovakia,0.915,0.388,6,-5.587,1,0.0382,0.0583,0.000229,0.106,0.759,110.003,212727,50,5,0.45107755,0.27197337,8.489819,1889.887151,2423.331511,21.26558517,0.00952015,4395.890085,2.885104069,-0.029268669,0.051602107,1.8414937,5.134374,0.19063082,112.3471467,2,1
south_africa,0.848,0.621,5,-12.027,0,0.0424,0.00776,0.000438,0.0468,0.742,112.002,471429,64,2,0.44201308,0.261810222,2.5372393,3444.707768,3185.240139,19.31448534,0.05500787,7646.020432,1.763090212,-0.025918317,0.137289797,1.8496742,13.180107,0.14168692,112.3471467,1,1
south_africa,0.788,0.449,5,-16.197,0,0.0835,0.181,0.027,0.133,0.59,113.001,416322,65,8,0.4264903,0.261353085,2.7940233,3179.617745,3328.51509,18.95170547,0.03307259,7623.487235,1.275353996,0.026415884,0.113160313,1.6774381,4.6447554,0.09732128,112.3471467,1,1
south_africa,0.589,0.595,2,-11.415,1,0.0703,0.000508,0.584,0.0479,0.231,112.006,430714,61,3,0.54757166,0.247378009,4.9870176,2806.714375,3002.28539,19.45203717,0.028925037,6614.643335,1.756431459,0.037079333,0.083450365,1.8996339,8.133678,0.10849358,112.3471467,0,1
south_africa,0.906,0.609,7,-10.554,0,0.0702,0.00396,0.0162,0.144,0.361,112.021,385753,47,8,0.42318535,0.245198017,6.530849,2966.768273,3235.896318,20.19239739,0.025616892,7226.614635,2.203695929,0.035735962,0.09817212,1.8360405,10.183812,0.1598722,112.3471467,1,1
south_africa,0.891,0.502,10,-12.972,0,0.102,0.0587,0.00458,0.0273,0.328,112.016,480000,59,8,0.53444,0.261810859,4.5341973,2896.736507,3200.345333,18.56504039,0.02407473,7051.899025,1.888701154,0.006116554,0.073285649,1.8859867,5.2368965,0.10328882,112.3471467,2,1
south_africa,0.491,0.576,2,-12.915,0,0.0858,0.0306,0.00162,0.0757,0.414,114.057,378958,61,8,0.53447473,0.236312136,7.75642,2316.991877,2973.137158,20.99110702,0.00643803,6015.146961,2.340051571,0.002763296,0.04935042,1.7731181,2.227705,0.13488945,151.9990809,2,1
south_africa,0.87,0.633,11,-8.32,0,0.0611,0.0192,4.74e-05,0.137,0.732,112.028,420039,49,2,0.32948148,0.253204874,5.906138,3349.958918,3402.918172,19.80639597,0.037075017,8045.076353,2.371005516,-0.059409983,0.128271333,1.4526106,9.897141,0.24403149,112.3471467,1,1
south_africa,0.788,0.706,11,-10.048,1,0.0504,0.0864,0.00594,0.0366,0.749,113.005,309000,50,5,0.36983278,0.260101491,2.182287,3345.499471,2911.249379,21.0185719,0.04484409,7078.282199,2.187229436,-0.006901163,0.174656162,1.6365498,29.572975,0.2266796,112.3471467,1,1
south_africa,0.79,0.561,10,-10.228,0,0.0437,0.0698,0.00235,0.0589,0.187,112.006,445714,59,8,0.38515547,0.242926069,6.776517,2775.082343,3129.782655,18.66261844,0.02050092,6766.000754,2.637133023,0.018255515,0.100908687,1.9991508,4.666268,0.1892133,112.3471467,2,1
south_africa,0.721,0.475,1,-12.384,0,0.0503,0.00653,0.543,0.0341,0.408,113.014,475752,54,3,0.4478021,0.235328157,4.522308,2780.129492,3025.916841,20.4152186,0.017812824,6653.584767,1.674264135,-0.034559164,0.072477264,1.7816128,5.3448334,0.13101949,112.3471467,0,1
